Unexplained	Promoter	Distal	gene	rank
0	0	100	C920009B18Rik	486
0	0	100	Cables1	487
0	0	100	Cacna1d	488
0	0	100	Cacna1e	489
0	0	100	Cacna1g	490
0	0	100	Cacna1h	491
0	0	100	Cacna1i	492
0	0	100	Cacna1s	493
0	0	100	Cacna2d4	494
0	0	100	Cacnb1	495
0	0	100	Cacnb3	496
0	0	100	Cadm1	497
0	0	100	Cadm3	498
0	0	100	Calca	499
0	0	100	Calcrl	500
0	0	100	Calhm2	501
0	0	100	Calm1	502
0	0	100	Calml4	503
0	0	100	Calr	504
0	0	100	Calu	505
0	0	100	Camk1	506
0	0	100	Camk1d	507
0	0	100	Camk2b	508
0	0	100	Camk2d	509
0	0	100	Camk2g	510
0	0	100	Camk2n1	511
0	0	100	Camk4	512
0	0	100	Camkv	513
0	0	100	Camp	514
0	0	100	Camsap3	515
0	0	100	Capg	516
0	0	100	Capn2	517
0	0	100	Capn3	518
0	0	100	Capn5	519
0	0	100	Capza2	520
0	0	100	Car2	521
0	0	100	Car4	522
0	0	100	Car5b	523
0	0	100	Car6	524
0	0	100	Card11	525
0	0	100	Card19	526
0	0	100	Casp12	527
0	0	100	Casp3	528
0	0	100	Casp9	529
0	0	100	Cass4	530
0	0	100	Cast	531
0	0	100	Cat	532
0	0	100	Cav1	533
0	0	100	Cav2	534
0	0	100	Cbfa2t3	535
0	0	100	Cbr3	536
0	0	100	Cbx4	537
0	0	100	Cbx6	538
0	0	100	Cc2d2a	539
0	0	100	Ccdc102a	540
0	0	100	Ccdc109b	541
0	0	100	Ccdc122	542
0	0	100	Ccdc125	543
0	0	100	Ccdc148	544
0	0	100	Ccdc153	545
0	0	100	Ccdc162	546
0	0	100	Ccdc171	547
0	0	100	Ccdc180	548
0	0	100	Ccdc184	549
0	0	100	Ccdc64b	550
0	0	100	Ccdc69	551
0	0	100	Ccdc8	552
0	0	100	Ccdc80	553
0	0	100	Ccdc88a	554
0	0	100	Ccdc88c	555
0	0	100	Ccdc91	556
0	0	100	Ccdc92	557
0	0	100	Ccl1	558
0	0	100	Ccl19	559
0	0	100	Ccl22	560
0	0	100	Ccl24	561
0	0	100	Ccm2	562
0	0	100	Ccnd1	563
0	0	100	Ccnd2	564
0	0	100	Ccnd3	565
0	0	100	Ccnl1	566
0	0	100	Ccr1	567
0	0	100	Ccr10	568
0	0	100	Ccr3	569
0	0	100	Ccr4	570
0	0	100	Ccr5	571
0	0	100	Ccr6	572
0	0	100	Ccr7	573
0	0	100	Ccr8	574
0	0	100	Ccr9	575
0	0	100	Cd101	576
0	0	100	Cd109	577
0	0	100	Cd14	578
0	0	100	Cd160	579
0	0	100	Cd163	580
0	0	100	Cd163l1	581
0	0	100	Cd164	582
0	0	100	Cd177	583
0	0	100	Cd180	584
0	0	100	Cd1d1	585
0	0	100	Cd2	586
0	0	100	Cd200	587
0	0	100	Cd200r1	588
0	0	100	Cd200r4	589
0	0	100	Cd207	590
0	0	100	Cd209a	591
0	0	100	Cd209b	592
0	0	100	Cd209c	593
0	0	100	Cd209d	594
0	0	100	Cd209e	595
0	0	100	Cd226	596
0	0	100	Cd244	597
0	0	100	Cd247	598
0	0	100	Cd27	599
0	0	100	Cd274	600
0	0	100	Cd28	601
0	0	100	Cd300a	602
0	0	100	Cd300c	603
0	0	100	Cd300e	604
0	0	100	Cd300ld	605
0	0	100	Cd300lf	606
0	0	100	Cd300lg	607
0	0	100	Cd302	608
0	0	100	Cd33	609
0	0	100	Cd34	610
0	0	100	Cd36	611
0	0	100	Cd37	612
0	0	100	Cd38	613
0	0	100	Cd3d	614
0	0	100	Cd3e	615
0	0	100	Cd3g	616
0	0	100	Cd4	617
0	0	100	Cd40lg	618
0	0	100	Cd44	619
0	0	100	Cd47	620
0	0	100	Cd5	621
0	0	100	Cd53	622
0	0	100	Cd55	623
0	0	100	Cd5l	624
0	0	100	Cd6	625
0	0	100	Cd63	626
0	0	100	Cd7	627
0	0	100	Cd72	628
0	0	100	Cd74	629
0	0	100	Cd80	630
0	0	100	Cd81	631
0	0	100	Cd82	632
0	0	100	Cd83	633
0	0	100	Cd84	634
0	0	100	Cd8a	635
0	0	100	Cd8b1	636
0	0	100	Cd9	637
0	0	100	Cd93	638
0	0	100	Cd96	639
0	0	100	Cd99l2	640
0	0	100	Cda	641
0	0	100	Cdc14b	642
0	0	100	Cdc25b	643
0	0	100	Cdc42ep2	644
0	0	100	Cdc42ep3	645
0	0	100	Cdc42se1	646
0	0	100	Cdc42se2	647
0	0	100	Cdcp1	648
0	0	100	Cdh1	649
0	0	100	Cdh22	650
0	0	100	Cdh5	651
0	0	100	Cdhr2	652
0	0	100	Cdip1	653
0	0	100	Cdipt	654
0	0	100	Cdk14	655
0	0	100	Cdk15	656
0	0	100	Cdk17	657
0	0	100	Cdk2	658
0	0	100	Cdk2ap2	659
0	0	100	Cdk5rap3	660
0	0	100	Cdk6	661
0	0	100	Cdkl1	662
0	0	100	Cdkn1a	663
0	0	100	Cdkn2b	664
0	0	100	Cds1	665
0	0	100	Cdv3	666
0	0	100	Ceacam1	667
0	0	100	Ceacam15	668
0	0	100	Cebpa	669
0	0	100	Cebpb	670
0	0	100	Cebpd	671
0	0	100	Cecr5	672
0	0	100	Cela1	673
0	0	100	Celsr3	674
0	0	100	Cep68	675
0	0	100	Cept1	676
0	0	100	Cers4	677
0	0	100	Ces1d	678
0	0	100	Ces2a	679
0	0	100	Ces2e	680
0	0	100	Cfap20	681
0	0	100	Cfap69	682
0	0	100	Cfh	683
0	0	100	Cfp	684
0	0	100	Cgnl1	685
0	0	100	Cgref1	686
0	0	100	Chad	687
0	0	100	Chchd10	688
0	0	100	Chd3	689
0	0	100	Chd7	690
0	0	100	Chdh	691
0	0	100	Chga	692
0	0	100	Chil3	693
0	0	100	Chil4	694
0	0	100	Chil5	695
0	0	100	Chn2	696
0	0	100	Chrna9	697
0	0	100	Chrne	698
0	0	100	Chst1	699
0	0	100	Chst10	700
0	0	100	Chst11	701
0	0	100	Chst12	702
0	0	100	Chst3	703
0	0	100	Chst7	704
0	0	100	Chst8	705
0	0	100	Chsy1	706
0	0	100	Cib1	707
0	0	100	Cib2	708
0	0	100	Cidec	709
0	0	100	Ciita	710
0	0	100	Cipc	711
0	0	100	Cisd3	712
0	0	100	Cish	713
0	0	100	Cited4	714
0	0	100	Ckap4	715
0	0	100	Ckb	716
0	0	100	Ckmt1	717
0	0	100	Clca1	718
0	0	100	Clcf1	719
0	0	100	Clcn4	720
0	0	100	Cldn10	721
0	0	100	Cldn7	722
0	0	100	Cldnd1	723
0	0	100	Clec10a	724
0	0	100	Clec12a	725
0	0	100	Clec1a	726
0	0	100	Clec1b	727
0	0	100	Clec2g	728
0	0	100	Clec2h	729
0	0	100	Clec2i	730
0	0	100	Clec4a1	731
0	0	100	Clec4a2	732
0	0	100	Clec4a3	733
0	0	100	Clec4a4	734
0	0	100	Clec4b1	735
0	0	100	Clec4b2	736
0	0	100	Clec4n	737
0	0	100	Clec9a	738
0	0	100	Clic4	739
0	0	100	Clip1	740
0	0	100	Clip4	741
0	0	100	Cln3	742
0	0	100	Clnk	743
0	0	100	Clstn3	744
0	0	100	Clu	745
0	0	100	Cma1	746
0	0	100	Cmah	747
0	0	100	Cmklr1	748
0	0	100	Cmtm3	749
0	0	100	Cmtm6	750
0	0	100	Cmtm7	751
0	0	100	Cnbd2	752
0	0	100	Cnn2	753
0	0	100	Cnn3	754
0	0	100	Cnot6l	755
0	0	100	Cnot8	756
0	0	100	Cnp	757
0	0	100	Cnpy2	758
0	0	100	Cnr2	759
0	0	100	Cnrip1	760
0	0	100	Cntn1	761
0	0	100	Cobl	762
0	0	100	Cobll1	763
0	0	100	Col14a1	764
0	0	100	Col15a1	765
0	0	100	Col16a1	766
0	0	100	Col18a1	767
0	0	100	Col27a1	768
0	0	100	Col4a1	769
0	0	100	Col5a3	770
0	0	100	Colgalt2	771
0	0	100	Comt	772
0	0	100	Cope	773
0	0	100	Cops4	774
0	0	100	Coro1a	775
0	0	100	Coro1b	776
0	0	100	Coro1c	777
0	0	100	Coro2a	778
0	0	100	Coro2b	779
0	0	100	Coro6	780
0	0	100	Coro7	781
0	0	100	Cotl1	782
0	0	100	Cox4i2	783
0	0	100	Cp	784
0	0	100	Cpa3	785
0	0	100	Cped1	786
0	0	100	Cplx2	787
0	0	100	Cpm	788
0	0	100	Cpne5	789
0	0	100	Cpne7	790
0	0	100	Cpne8	791
0	0	100	Cpq	792
0	0	100	Cr2	793
0	0	100	Creb3l2	794
0	0	100	Crem	795
0	0	100	Crhbp	796
0	0	100	Crip1	797
0	0	100	Crispld1	798
0	0	100	Crispld2	799
0	0	100	Crlf3	800
0	0	100	Crocc2	801
0	0	100	Crot	802
0	0	100	Crtac1	803
0	0	100	Crtam	804
0	0	100	Cryaa	805
0	0	100	Cryba4	806
0	0	100	Crybb1	807
0	0	100	Crybg3	808
0	0	100	Csf2	809
0	0	100	Csf2rb	810
0	0	100	Csf2rb2	811
0	0	100	Csf3r	812
0	0	100	Csgalnact1	813
0	0	100	Csk	814
0	0	100	Csmd3	815
0	0	100	Cst3	816
0	0	100	Cst7	817
0	0	100	Cstb	818
0	0	100	Ctdsp1	819
0	0	100	Ctla2a	820
0	0	100	Ctla2b	821
0	0	100	Ctla4	822
0	0	100	Ctnna1	823
0	0	100	Ctnnd1	824
0	0	100	Ctnnd2	825
0	0	100	Ctps2	826
0	0	100	Ctrc	827
0	0	100	Ctsa	828
0	0	100	Ctsb	829
0	0	100	Ctsc	830
0	0	100	Ctsd	831
0	0	100	Ctsf	832
0	0	100	Ctsh	833
0	0	100	Ctsk	834
0	0	100	Ctsl	835
0	0	100	Ctss	836
0	0	100	Ctsw	837
0	0	100	Cttnbp2nl	838
0	0	100	Cubn	839
0	0	100	Cuta	840
0	0	100	Cx3cl1	841
0	0	100	Cx3cr1	842
0	0	100	Cxcl12	843
0	0	100	Cxcr3	844
0	0	100	Cxcr6	845
0	0	100	Cxxc5	846
0	0	100	Cyb561a3	847
0	0	100	Cyb5a	848
0	0	100	Cyba	849
0	0	100	Cybb	850
0	0	100	Cybrd1	851
0	0	100	Cyfip1	852
0	0	100	Cyfip2	853
0	0	100	Cyp11a1	854
0	0	100	Cyp20a1	855
0	0	100	Cyp26a1	856
0	0	100	Cyp27a1	857
0	0	100	Cyp2ab1	858
0	0	100	Cyp2b10	859
0	0	100	Cyp2c29	860
0	0	100	Cyp2j9	861
0	0	100	Cyp3a11	862
0	0	100	Cyp3a13	863
0	0	100	Cyp3a25	864
0	0	100	Cyp46a1	865
0	0	100	Cyp4f14	866
0	0	100	Cyp4f16	867
0	0	100	Cyp4f18	868
0	0	100	Cyp4f39	869
0	0	100	Cyp7b1	870
0	0	100	Cyr61	871
0	0	100	Cysltr1	872
0	0	100	Cysltr2	873
0	0	100	Cystm1	874
0	0	100	Cyth1	875
0	0	100	Cyth3	876
0	0	100	Cyth4	877
0	0	100	Cytip	878
0	0	100	D16Ertd472e	879
0	0	100	D17H6S56E-5	880
0	0	100	D430036J16Rik	881
0	0	100	D5Ertd605e	882
0	0	100	D8Ertd82e	883
0	0	100	D930015E06Rik	884
0	0	100	D930028M14Rik	885
0	0	100	Dab2	886
0	0	100	Dab2ip	887
0	0	100	Dach1	888
0	0	100	Dact2	889
0	0	100	Dad1	890
0	0	100	Dagla	891
0	0	100	Dap	892
0	0	100	Dapk1	893
0	0	100	Dapk2	894
0	0	100	Dapl1	895
0	0	100	Dapp1	896
0	0	100	Dbn1	897
0	0	100	Dcaf11	898
0	0	100	Dcbld1	899
0	0	100	Dchs1	900
0	0	100	Dclre1b	901
0	0	100	Dctn6	902
0	0	100	Dcxr	903
0	0	100	Ddhd1	904
0	0	100	Ddit4	905
0	0	100	Ddr1	906
0	0	100	Ddx25	907
0	0	100	Ddx43	908
0	0	100	Def6	909
0	0	100	Def8	910
0	0	100	Degs1	911
0	0	100	Degs2	912
0	0	100	Dennd1b	913
0	0	100	Dennd2d	914
0	0	100	Dennd4a	915
0	0	100	Dennd4c	916
0	0	100	Dennd5a	917
0	0	100	Dennd5b	918
0	0	100	Depdc7	919
0	0	100	Deptor	920
0	0	100	Derl1	921
0	0	100	Derl3	922
0	0	100	Dgat1	923
0	0	100	Dgat2	924
0	0	100	Dgkd	925
0	0	100	Dgkeos	926
0	0	100	Dgkg	927
0	0	100	Dgki	928
0	0	100	Dhdh	929
0	0	100	Dhrs3	930
0	0	100	Dhrs7	931
0	0	100	Dhrs7b	932
0	0	100	Diaph1	933
0	0	100	Dio1	934
0	0	100	Dip2b	935
0	0	100	Dip2c	936
0	0	100	Diras2	937
0	0	100	Dkk2	938
0	0	100	Dkk3	939
0	0	100	Dkkl1	940
0	0	100	Dlc1	941
0	0	100	Dlg2	942
0	0	100	Dlg5	943
0	0	100	Dll4	944
0	0	100	Dmpk	945
0	0	100	Dmrtb1	946
0	0	100	Dmwd	947
0	0	100	Dmxl2	948
0	0	100	Dnah6	949
0	0	100	Dnaja4	950
0	0	100	Dnajb1	951
0	0	100	Dnajb4	952
0	0	100	Dnajb9	953
0	0	100	Dnajc1	954
0	0	100	Dnajc3	955
0	0	100	Dnajc6	956
0	0	100	Dnajc7	957
0	0	100	Dnase1l1	958
0	0	100	Dnase1l3	959
0	0	100	Dntt	960
0	0	100	Dock1	961
0	0	100	Dock4	962
0	0	100	Dock5	963
0	0	100	Dok2	964
0	0	100	Dok3	965
0	0	100	Dpep2	966
0	0	100	Dpp4	967
0	0	100	Dpp6	968
0	0	100	Dpy19l1	969
0	0	100	Dpy19l3	970
0	0	100	Dpysl2	971
0	0	100	Drc7	972
0	0	100	Dscam	973
0	0	100	Dscaml1	974
0	0	100	Dse	975
0	0	100	Dsg2	976
0	0	100	Dst	977
0	0	100	Dtnb	978
0	0	100	Dtx1	979
